district_code,district_name,taluka_code,taluka_name,village_code,village_name_marathi,village_name_english,has_data
26,Ahmednagar,01,अकोले,272600010320280000,पुरूषवाडी,purUShavADI,True
26,Ahmednagar,01,अकोले,272600010320360000,पेढेवाडी,peDhevADI,True
26,Ahmednagar,01,अकोले,272600010319830000,पेंडशेत,peMDasheta,True
26,Ahmednagar,01,अकोले,272600010321090000,पैठण,paiThaNa,True
26,Ahmednagar,01,अकोले,272600010320530000,पोपेरेवाडी,poperevADI,True
26,Ahmednagar,01,अकोले,272600010321350000,फोफसंडी,phophasaMDI,True
26,Ahmednagar,01,अकोले,272600010321550000,बदगी,badagI,True
26,Ahmednagar,01,अकोले,272600010320200000,बलठण,balaThaNa,True
26,Ahmednagar,01,अकोले,272600010320680000,बहिरवाडी,bahiravADI,True
26,Ahmednagar,01,अकोले,272600010319730000,बाभुळवंडी,bAbhuLavaMDI,True
26,Ahmednagar,01,अकोले,272600010320220000,बारववाडी,bAravavADI,True
26,Ahmednagar,01,अकोले,272600010319660000,बारी,bArI,True
26,Ahmednagar,01,अकोले,272600010320400000,बिताका,bitAkA,True
26,Ahmednagar,01,अकोले,272600010321510000,बेलापूर,belApUra,True
26,Ahmednagar,01,अकोले,272600010321250000,बोरी,borI,True
26,Ahmednagar,01,अकोले,272600010321490000,ब्राम्हणवाडा,brAmhaNavADA,True
26,Ahmednagar,01,अकोले,272600010320090000,भोजदरवाडी,bhojadaravADI,True
26,Ahmednagar,01,अकोले,272600010321240000,भोळेवाडी,bhoLevADI,True
26,Ahmednagar,01,अकोले,272600010320010000,भंडारदरा,bhaMDAradarA,True
26,Ahmednagar,01,अकोले,272600010320850000,मनोहरपूर,manoharapUra,True
26,Ahmednagar,01,अकोले,272600010321300000,मन्याळे,manyALe,True
26,Ahmednagar,01,अकोले,272600010320210000,मवेशी,maveshI,True
26,Ahmednagar,01,अकोले,272600010321230000,महादेववाडी,mahAdevavADI,True
26,Ahmednagar,01,अकोले,272600010320130000,माणिक ओझर,mANika ojhara,True
26,Ahmednagar,01,अकोले,272600010319800000,मान्हेरे,mAnhere,True
26,Ahmednagar,01,अकोले,272600010319970000,माळेगांव,mALegAMva,True
26,Ahmednagar,01,अकोले,272600010320020000,मुतखेल,mutakhela,True
26,Ahmednagar,01,अकोले,272600010320550000,मुथाळणे,muthALaNe,True
26,Ahmednagar,01,अकोले,272600010319900000,मुरशेत,murasheta,True
26,Ahmednagar,01,अकोले,272600010320670000,मेहंदुरी,mehaMdurI,True
26,Ahmednagar,01,अकोले,272600010321000000,मोग्रस,mograsa,True
26,Ahmednagar,01,अकोले,272600010321380000,मोरवाडी,moravADI,True
26,Ahmednagar,01,अकोले,272600010320700000,म्हाळादेवी,mhALAdevI,True
26,Ahmednagar,01,अकोले,272600010320350000,म्हाळुंगी,mhALuMgI,True
26,Ahmednagar,01,अकोले,272600010321400000,येसरठाव,yesaraThAva,True
26,Ahmednagar,01,अकोले,272600010319990000,रणद खुर्द,raNada khurda,True
26,Ahmednagar,01,अकोले,272600010319920000,रणद बुद्रुक,raNada budruka,True
26,Ahmednagar,01,अकोले,272600010319890000,रतनवाडी,ratanavADI,True
26,Ahmednagar,01,अकोले,272600010320060000,राजूर,rAjUra,True
26,Ahmednagar,01,अकोले,272600010320730000,रूंभोडी,rUMbhoDI,True
26,Ahmednagar,01,अकोले,272600010320790000,रेडे,reDe,True
26,Ahmednagar,01,अकोले,272600010321140000,लव्हाळी ओतूर,lavhALI otUra,True
26,Ahmednagar,01,अकोले,272600010321130000,लव्हाळी कोतुळ,lavhALI kotuLa,True
26,Ahmednagar,01,अकोले,272600010321280000,लहित खुर्द,lahita khurda,True
26,Ahmednagar,01,अकोले,272600010321270000,लहित बुद्रुक,lahita budruka,True
26,Ahmednagar,01,अकोले,272600010319780000,लाडगांव,lADagAMva,True
26,Ahmednagar,01,अकोले,272600010321050000,लिंगदेव,liMgadeva,True
26,Ahmednagar,01,अकोले,272600010319810000,वाकी,vAkI,True
26,Ahmednagar,01,अकोले,272600010321120000,वागदरी,vAgadarI,True
26,Ahmednagar,01,अकोले,272600010321260000,वाघापुर,vAghApura,True
26,Ahmednagar,01,अकोले,272600010319680000,वारंघुशी,vAraMghushI,True
26,Ahmednagar,01,अकोले,272600010320950000,वाशेरे,vAshere,True
26,Ahmednagar,01,अकोले,272600010320250000,वांजुळशेत,vAMjuLasheta,True
26,Ahmednagar,01,अकोले,272600010320080000,विठा,viThA,True
26,Ahmednagar,01,अकोले,272600010320570000,विरगांव,viragAMva,True
26,Ahmednagar,01,अकोले,272600010321180000,विहिर,vihira,True
26,Ahmednagar,01,अकोले,272600010321020000,शिदवड,shidavaDa,True
26,Ahmednagar,01,अकोले,272600010320190000,शिरपुंजे खुर्द,shirapuMje khurda,True
26,Ahmednagar,01,अकोले,272600010320160000,शिरपुंजे बुद्रुक,shirapuMje budruka,True
26,Ahmednagar,01,अकोले,272600010321210000,शिळवंडी,shiLavaMDI,True
26,Ahmednagar,01,अकोले,272600010320330000,शिवाजीनगर,shivAjInagara,True
26,Ahmednagar,01,अकोले,272600010320290000,शिसवद,shisavada,True
26,Ahmednagar,01,अकोले,272600010319860000,शिंगणवाडी,shiMgaNavADI,True
26,Ahmednagar,01,अकोले,272600010321170000,शिंदे,shiMde,True
26,Ahmednagar,01,अकोले,272600010319690000,शेणित,sheNita,True
26,Ahmednagar,01,अकोले,272600010319700000,शेणित खुर्द,sheNita khurda,True
26,Ahmednagar,01,अकोले,272600010320690000,शेरणखेल,sheraNakhela,True
26,Ahmednagar,01,अकोले,272600010321060000,शेरेवाडी,sherevADI,True
26,Ahmednagar,01,अकोले,272600010320970000,शेलद,shelada,True
26,Ahmednagar,01,अकोले,272600010319950000,शेलविहीरे,shelavihIre,True
26,Ahmednagar,01,अकोले,272600010319910000,शेंडी,sheMDI,True
26,Ahmednagar,01,अकोले,272600010320480000,समशेरपूर,samasherapUra,True
26,Ahmednagar,01,अकोले,272600010320040000,सरोवरवाडी,sarovaravADI,True
26,Ahmednagar,01,अकोले,272600010320240000,साकिरवाडी,sAkiravADI,True
26,Ahmednagar,01,अकोले,272600010321370000,सातेवाडी,sAtevADI,True
26,Ahmednagar,01,अकोले,272600010319880000,साम्रद,sAmrada,True
26,Ahmednagar,01,अकोले,272600010320140000,सावरकुटे,sAvarakuTe,True
26,Ahmednagar,01,अकोले,272600010320470000,सावरगांव पाट,sAvaragAMva pATa,True
26,Ahmednagar,01,अकोले,272600010320440000,सांगवी,sAMgavI,True
26,Ahmednagar,01,अकोले,272600010320800000,सुगांव खुर्द,sugAMva khurda,True
26,Ahmednagar,01,अकोले,272600010320860000,सुगांव बुद्रुक,sugAMva budruka,True
26,Ahmednagar,01,अकोले,272600010320840000,सुलतानपुर,sulatAnapura,True
26,Ahmednagar,01,अकोले,272600010321200000,सोंमलवाडी,soMmalavADI,True
26,Ahmednagar,01,अकोले,272600010320580000,हिवरगांव,hivaragAMva,True
26,Ahmednagar,04,राहाता,000000000000001100,Shirdi,Shirdi,True
26,Ahmednagar,04,राहाता,272600040324230000,अस्तगाव,astagAva,True
26,Ahmednagar,04,राहाता,272600040324510000,आडगांव खुर्द,ADagAMva khurda,True
26,Ahmednagar,04,राहाता,272600040324520000,आडगांव बुद्रुक,ADagAMva budruka,True
26,Ahmednagar,04,राहाता,272600040324240000,एकरुखे,ekarukhe,True
26,Ahmednagar,04,राहाता,272600040324350000,एलमवाडी,elamavADI,True
26,Ahmednagar,04,राहाता,272600040324130000,कनकुरी,kanakurI,True
26,Ahmednagar,04,राहाता,272600040324200000,केलवड खुर्द,kelavaDa khurda,True
26,Ahmednagar,04,राहाता,272600040324190000,केलवड बुद्रुक,kelavaDa budruka,True
26,Ahmednagar,04,राहाता,272600040324150000,कोऱ्हाळे,koRhALe,True
26,Ahmednagar,04,राहाता,272600040324490000,कोल्हार बुद्रुक,kolhAra budruka,True
26,Ahmednagar,04,राहाता,272600040324220000,खडकेवाके,khaDakevAke,True
26,Ahmednagar,04,राहाता,272600040324540000,गोगलगांव,gogalagAMva,True
26,Ahmednagar,04,राहाता,272600040324370000,चितळी,chitaLI,True
26,Ahmednagar,04,राहाता,272600040324260000,चोळकेवाडी,choLakevADI,True
26,Ahmednagar,04,राहाता,272600040324580000,चंद्रापूर,chaMdrApUra,True
26,Ahmednagar,04,राहाता,272600040324360000,जळगांव,jaLagAMva,True
26,Ahmednagar,04,राहाता,272600040324060000,डोऱ्हाळे,DoRhALe,True
26,Ahmednagar,04,राहाता,272600040324270000,तरकसवाडी,tarakasavADI,True
26,Ahmednagar,04,राहाता,272600040324460000,तीसगांव,tIsagAMva,True
26,Ahmednagar,04,राहाता,272600040324180000,दहिगांव कोऱ्हाळे,dahigAMva koRhALe,True
26,Ahmednagar,04,राहाता,272600040324590000,दाढ बुद्रुक,dADha budruka,True
26,Ahmednagar,04,राहाता,272600040324600000,दुर्गापूर,durgApUra,True
26,Ahmednagar,04,राहाता,272600040324380000,धनगरवाडी,dhanagaravADI,True
26,Ahmednagar,04,राहाता,272600040324320000,नाथुपाटलाची वाडी,nAthupATalAchI vADI,True
26,Ahmednagar,04,राहाता,272600040324140000,नादुर्खी खुर्द,nAdurkhI khurda,True
26,Ahmednagar,04,राहाता,272600040324160000,नादुर्खी बुद्रुक,nAdurkhI budruka,True
26,Ahmednagar,04,राहाता,272600040324430000,नांदुर खुर्द,nAMdura khurda,True
26,Ahmednagar,04,राहाता,272600040324440000,नांदुर बुद्रुक,nAMdura budruka,True
26,Ahmednagar,04,राहाता,272600040324110000,निघोज,nighoja,True
26,Ahmednagar,04,राहाता,272600040324120000,निमगांव कोऱ्हाळे,nimagAMva koRhALe,True
26,Ahmednagar,04,राहाता,272600040324620000,पाथरे बुद्रुक,pAthare budruka,True
26,Ahmednagar,04,राहाता,272600040324100000,पिंपळवाडी,piMpaLavADI,True
26,Ahmednagar,04,राहाता,272600040324210000,पिंपळस,piMpaLasa,True
26,Ahmednagar,04,राहाता,272600040324530000,पिंप्री निर्मळ,piMprI nirmaLa,True
26,Ahmednagar,04,राहाता,272600040324500000,पिंप्री लोकाई,piMprI lokAI,True
26,Ahmednagar,04,राहाता,272600040324310000,पुणतांबा,puNatAMbA,True
26,Ahmednagar,04,राहाता,272600040324390000,बाभळेश्वर खुर्द,bAbhaLeshvara khurda,True
26,Ahmednagar,04,राहाता,272600040324400000,बाभळेश्वर बुद्रुक,bAbhaLeshvara budruka,True
26,Ahmednagar,04,राहाता,272600040324480000,भगवतीपूर,bhagavatIpUra,True
26,Ahmednagar,04,राहाता,272600040324420000,ममदापूर,mamadApUra,True
26,Ahmednagar,04,राहाता,272600040324280000,मोरवाडी,moravADI,True
26,Ahmednagar,04,राहाता,272600040324300000,रस्तापुर,rastApura,True
26,Ahmednagar,04,राहाता,272600040324410000,राजुरी,rAjurI,True
26,Ahmednagar,04,राहाता,272600040324330000,रामपुरवाडी,rAmapuravADI,True
26,Ahmednagar,04,राहाता,272600044260600000,राहाता,rAhAtA,True
26,Ahmednagar,04,राहाता,272600040324450000,रांजणखोल,rAMjaNakhola,True
26,Ahmednagar,04,राहाता,272600040324250000,रांजणगांव खुर्द,rAMjaNagAMva khurda,True
26,Ahmednagar,04,राहाता,272600040324090000,रुई,ruI,True
26,Ahmednagar,04,राहाता,272600040324550000,लोणी खुर्द,loNI khurda,True
26,Ahmednagar,04,राहाता,272600040324560000,लोणी बुद्रुक,loNI budruka,True
26,Ahmednagar,04,राहाता,272600040324470000,लोहगांव,lohagAMva,True
26,Ahmednagar,04,राहाता,272600040324340000,वाकडी,vAkaDI,True
26,Ahmednagar,04,राहाता,272600040324050000,वाळकी,vALakI,True
26,Ahmednagar,04,राहाता,272600044260500000,शिर्डी,shirDI,True
26,Ahmednagar,04,राहाता,272600040324290000,शिंगवे,shiMgave,True
26,Ahmednagar,04,राहाता,272600040324170000,साकुरी,sAkurI,True
26,Ahmednagar,04,राहाता,272600040324070000,सावळीविहीर खुर्द,sAvaLIvihIra khurda,True
26,Ahmednagar,04,राहाता,272600040324080000,सावळीविहीर बुद्रुक,sAvaLIvihIra budruka,True
26,Ahmednagar,04,राहाता,272600040324340001,संभाजीनगर,saMbhAjInagara,True
26,Ahmednagar,04,राहाता,272600040324610000,हनुमंतगांव,hanumaMtagAMva,True
26,Ahmednagar,04,राहाता,272600040324570000,हसनापूर,hasanApUra,True
26,Ahmednagar,10,राहुरी,000000000000019100,Dewalali,Dewalali,True
26,Ahmednagar,10,राहुरी,272600100330480000,अंमळनेर,aMmaLanera,True
26,Ahmednagar,10,राहुरी,272600100330730000,आरडगांव,AraDagAMva,True
26,Ahmednagar,10,राहुरी,272600100330490000,आंबी,AMbI,True
26,Ahmednagar,10,राहुरी,272600100330850000,उंबरे,uMbare,True
26,Ahmednagar,10,राहुरी,272600100330240000,कणगर खुर्द,kaNagara khurda,True
26,Ahmednagar,10,राहुरी,272600100330180000,कणगर बुद्रुक,kaNagara budruka,True
26,Ahmednagar,10,राहुरी,272600100330540000,करजगांव,karajagAMva,True
26,Ahmednagar,10,राहुरी,272600100330990000,कात्रड,kAtraDa,True
26,Ahmednagar,10,राहुरी,272600100330120000,कानडगांव,kAnaDagAMva,True
26,Ahmednagar,10,राहुरी,272600100330890000,कुक्कडवेढे,kukkaDaveDhe,True
26,Ahmednagar,10,राहुरी,272600100330230000,कुरणवाडी,kuraNavADI,True
26,Ahmednagar,10,राहुरी,272600100330500000,केसापुर,kesApura,True
26,Ahmednagar,10,राहुरी,272600100330780000,केंदळ खुर्द,keMdaLa khurda,True
26,Ahmednagar,10,राहुरी,272600100330790000,केंदळ बुद्रुक,keMdaLa budruka,True
26,Ahmednagar,10,राहुरी,272600100330680000,कोपरे,kopare,True
26,Ahmednagar,10,राहुरी,272600100330420000,कोल्हार खुर्द,kolhAra khurda,True
26,Ahmednagar,10,राहुरी,272600100330220000,कोळेवाडी,koLevADI,True
26,Ahmednagar,10,राहुरी,272600100330810000,कोंढवड,koMDhavaDa,True
26,Ahmednagar,10,राहुरी,272600100330950000,खडांबे खुर्द,khaDAMbe khurda,True
26,Ahmednagar,10,राहुरी,272600100330940000,खडांबे बुद्रुक,khaDAMbe budruka,True
26,Ahmednagar,10,राहुरी,272600100330650000,खुडसरगांव,khuDasaragAMva,True
26,Ahmednagar,10,राहुरी,272600100330280000,गडधे आखाडा,gaDadhe AkhADA,True
26,Ahmednagar,10,राहुरी,272600100330160000,गणेगांव,gaNegAMva,True
26,Ahmednagar,10,राहुरी,272600100330290000,गाडकवाडी,gADakavADI,True
26,Ahmednagar,10,राहुरी,272600100330150000,गुहा,guhA,True
26,Ahmednagar,10,राहुरी,272600100331000000,गुंजाळे,guMjALe,True
26,Ahmednagar,10,राहुरी,272600100330440000,गंगापूर,gaMgApUra,True
26,Ahmednagar,10,राहुरी,272600100330270000,घोरपडवाडी,ghorapaDavADI,True
26,Ahmednagar,10,राहुरी,272600100330510000,चांदेगांव,chAMdegAMva,True
26,Ahmednagar,10,राहुरी,272600100330310000,चिखलठाण,chikhalaThANa,True
26,Ahmednagar,10,राहुरी,272600100330170000,चिंचविहीरे,chiMchavihIre,True
26,Ahmednagar,10,राहुरी,272600100330330000,चिंचाळे,chiMchALe,True
26,Ahmednagar,10,राहुरी,272600100330430000,चिंचोली,chiMcholI,True
26,Ahmednagar,10,राहुरी,272600100330870000,चेडगांव,cheDagAMva,True
26,Ahmednagar,10,राहुरी,272600100330770000,चंडकापूर,chaMDakApUra,True
26,Ahmednagar,10,राहुरी,272600100330550000,जातप,jAtapa,True
26,Ahmednagar,10,राहुरी,272600100330350000,जांभळी,jAMbhaLI,True
26,Ahmednagar,10,राहुरी,272600100330360000,जांभुळबन,jAMbhuLabana,True
26,Ahmednagar,10,राहुरी,272600100330580000,टाकळीमिया,TAkaLImiyA,True
26,Ahmednagar,10,राहुरी,272600100330910000,डिग्रस,Digrasa,True
26,Ahmednagar,10,राहुरी,272600100330830000,तमनर आखाडा,tamanara AkhADA,True
26,Ahmednagar,10,राहुरी,272600100330200000,ताहाराबाद,tAhArAbAda,True
26,Ahmednagar,10,राहुरी,272600100330130000,तांदुळनेर,tAMduLanera,True
26,Ahmednagar,10,राहुरी,272600100330720000,तांदुळवाडी,tAMduLavADI,True
26,Ahmednagar,10,राहुरी,272600100330140000,तांभेरे,tAMbhere,True
26,Ahmednagar,10,राहुरी,272600100330690000,तिळापूर,tiLApUra,True
26,Ahmednagar,10,राहुरी,272600100330100000,तुळापूर,tuLApUra,True
26,Ahmednagar,10,राहुरी,272600100330570000,त्रिंबकपूर,triMbakapUra,True
26,Ahmednagar,10,राहुरी,272600100330610000,दरडगांव तर्फे बेलापुर,daraDagAMva tarphe belApura,True
26,Ahmednagar,10,राहुरी,272600100330320000,दरडगांव थडी,daraDagAMva thaDI,True
26,Ahmednagar,10,राहुरी,272600100330470000,दवणगांव,davaNagAMva,True
26,Ahmednagar,10,राहुरी,272600104261000000,देवळाली प्रवरा,devaLAlI pravarA,True
26,Ahmednagar,10,राहुरी,272600100330820000,देसवंडी,desavaMDI,True
26,Ahmednagar,10,राहुरी,272600100330050000,धानोरे,dhAnore,True
26,Ahmednagar,10,राहुरी,272600100330970000,धामोरी खुर्द,dhAmorI khurda,True
26,Ahmednagar,10,राहुरी,272600100330960000,धामोरी बुद्रुक,dhAmorI budruka,True
26,Ahmednagar,10,राहुरी,272600100330090000,निंभेरे,niMbhere,True
26,Ahmednagar,10,राहुरी,272600100330660000,पाथरे खुर्द,pAthare khurda,True
26,Ahmednagar,10,राहुरी,272600100330450000,पिंपळगांव फुणगी,piMpaLagAMva phuNagI,True
26,Ahmednagar,10,राहुरी,272600100330840000,पिंप्री अवघड,piMprI avaghaDa,True
26,Ahmednagar,10,राहुरी,272600100330760000,पिंप्रीवळण,piMprIvaLaNa,True
26,Ahmednagar,10,राहुरी,272600100330930000,बाभुळगांव,bAbhuLagAMva,True
26,Ahmednagar,10,राहुरी,272600100330370000,बारागांव नांदुर,bArAgAMva nAMdura,True
